run,key,epsilon,lamb_dfl,c_dfl,lamb_lr,w_dfl,w_lr,trainloss_dfl,trainacc_dfl,traindq_dfl,testloss_dfl,testacc_dfl,testdq_dfl,trainloss_lr,trainacc_lr,traindq_lr,testloss_lr,testacc_lr,testdq_lr
96,eps1.0_lambdfl0.5_lamblr5.0,1.0,0.5,0.01,5.0,2468.8965096769266,0.0435461099465475,55.48721242864157,0.545,0.047,50.79885843175081,0.566,0.059,0.6922725819180328,0.73,0.232,0.6922976103413052,0.708,0.201
97,eps1.0_lambdfl0.5_lamblr5.0,1.0,0.5,0.01,5.0,2264.247821442724,0.0430289503258019,46.37378535097751,0.525,0.027,49.1382457982177,0.526,0.019,0.6921172022164442,0.675,0.177,0.6922363679509469,0.649,0.142
98,eps1.0_lambdfl0.5_lamblr5.0,1.0,0.5,0.1,5.0,235.22340635616845,0.0398980785698067,5.090236281431432,0.511,0.013,5.46690068418001,0.504,-0.003,0.6916844134838557,0.731,0.233,0.6918828911865756,0.673,0.166
99,eps1.0_lambdfl0.5_lamblr5.0,1.0,0.5,1.0,5.0,27.032396571058545,0.0425012813048765,1.1095547377830317,0.484,-0.014,1.1603602049752322,0.489,-0.018,0.692243541149211,0.704,0.206,0.6923477781488455,0.702,0.195
0,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,13.650380499144244,0.1345480669380354,0.7363244575319513,0.526,0.028,0.7104044191401191,0.559,0.052,0.6883296785207583,0.735,0.237,0.6889266898508221,0.704,0.197
1,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,22.646581239913434,0.1323107209560671,0.6680090443018452,0.698,0.2,0.6549963950694785,0.688,0.181,0.6885846659601239,0.611,0.113,0.6890364286643011,0.595,0.088
2,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,133.39846763349468,0.1115906567360315,3.739388961913821,0.496,-0.002,3.565470229239577,0.521,0.014,0.6893494954705985,0.747,0.249,0.6897206736826763,0.73,0.223
3,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.15050568659623,0.1284511320340065,0.6304086393096828,0.639,0.141,0.6379820378526972,0.618,0.111,0.688938417844607,0.768,0.27,0.6894237450375231,0.739,0.232
4,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.190702283789896,0.1296460335189245,0.6372654136916769,0.638,0.14,0.6511150305847583,0.634,0.127,0.6873939561106293,0.709,0.211,0.6880494083980303,0.689,0.182
5,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.408371701499174,0.1206727686240799,0.6342144292600028,0.658,0.16,0.6298068388521995,0.648,0.141,0.6881322042561631,0.743,0.245,0.6887158484463037,0.711,0.204
6,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.011974989107337,0.1317507321894268,0.7083307627085208,0.573,0.075,0.7038096142892181,0.583,0.076,0.6869959424138515,0.699,0.201,0.6874746559386787,0.672,0.165
7,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.612141962968735,0.1168544454117885,0.7368793656886296,0.554,0.056,0.7318400033790824,0.565,0.058,0.68799215422206,0.767,0.269,0.68840379954411,0.746,0.239
8,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1078.485379781854,0.1168959421628707,16.171479792631384,0.637,0.139,16.493273194889998,0.648,0.141,0.6876946416718318,0.679,0.181,0.6884762843735366,0.638,0.131
9,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,13.615789779771315,0.1135470892276716,0.7283091973936043,0.563,0.065,0.755572319178412,0.534,0.027,0.6890193583577634,0.762,0.264,0.6892410623685425,0.747,0.24
10,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,145.13019364106393,0.14374734329326,2.7819192438123337,0.568,0.07,2.8582672582019035,0.569,0.062,0.6871213352752825,0.599,0.101,0.6877057329347436,0.588,0.081
11,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1287.2972706622518,0.1211899932572043,41.423211541162814,0.526,0.028,39.46459095789748,0.546,0.039,0.6886572471181844,0.735,0.237,0.6890231095866077,0.698,0.191
12,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,23.22603201728973,0.1030461079172514,0.7656262274178566,0.596,0.098,0.8247714560261394,0.567,0.06,0.689196571997823,0.682,0.184,0.689541480885701,0.657,0.15
13,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,145.6135419936996,0.1237993667269322,2.676976802542081,0.658,0.16,2.771668763868436,0.63,0.123,0.688738970332839,0.773,0.275,0.689244792317038,0.731,0.224
14,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1114.01727024916,0.1155812102910042,20.181216868130072,0.626,0.128,20.687458609918604,0.622,0.115,0.688035994225879,0.748,0.25,0.688400502764278,0.716,0.209
15,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,26.21554570444017,0.1289743154223294,0.7431090364933675,0.643,0.145,0.7662018820227593,0.617,0.11,0.6871476221716545,0.718,0.22,0.687753582229377,0.687,0.18
16,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,28.95781117455328,0.118224779694777,0.9183889336546668,0.562,0.064,0.8646338279451711,0.588,0.081,0.688884443040686,0.667,0.169,0.6895288484253536,0.638,0.131
17,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1199.1498023742383,0.1095134359651499,31.80843962624009,0.615,0.117,36.3746484780653,0.574,0.067,0.688747825742372,0.774,0.276,0.6891257515087545,0.753,0.246
18,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,26.013214806580194,0.1478023743210468,0.7560397959042074,0.613,0.115,0.8223791932141232,0.585,0.078,0.6875284527832377,0.745,0.247,0.6880190553724456,0.707,0.2
19,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1227.5320231817004,0.1082227641413679,40.98796690848356,0.492,-0.006,40.27520694672096,0.481,-0.026,0.6889069298041082,0.697,0.199,0.6892465340687394,0.664,0.157
20,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1083.381085973815,0.136096518997664,20.52418608274446,0.628,0.13,22.147342502961717,0.612,0.105,0.6880638207798463,0.723,0.225,0.6886209310189872,0.685,0.178
21,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.297176365921178,0.1173688932497313,0.7414510930388858,0.509,0.011,0.7379704500685393,0.52,0.013,0.6883620700657964,0.758,0.26,0.6888392661192714,0.71,0.203
22,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,24.64414340274579,0.1155436517661789,0.9094382980178134,0.573,0.075,0.883759616468891,0.567,0.06,0.6889642732787093,0.761,0.263,0.6893619531321377,0.733,0.226
23,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,29.454845547530656,0.1092418405315531,0.6797765926419279,0.664,0.166,0.7524675136629637,0.657,0.15,0.6884250873006863,0.65,0.152,0.6888820659545434,0.645,0.138
24,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,103.23160984593176,0.1160222544219882,1.932978289816892,0.657,0.159,1.9795101906421475,0.662,0.155,0.6883433127221632,0.713,0.215,0.6888810802405958,0.689,0.182
25,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,17.58629267439276,0.1266510215446646,0.6114379286303537,0.673,0.175,0.6084504540934812,0.678,0.171,0.6885958570343307,0.777,0.279,0.689217774698899,0.73,0.223
26,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,20.523215864391915,0.1070304761523116,0.6247739933927712,0.685,0.187,0.6530429016245589,0.654,0.147,0.688622860923592,0.772,0.274,0.6889638510193966,0.75,0.243
27,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1270.1983104625265,0.1306588998239621,17.52975483740924,0.616,0.118,18.63633895083106,0.616,0.109,0.6889154352735779,0.642,0.144,0.6894830969765989,0.633,0.126
28,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,15.01385111253862,0.1300736028154806,0.7487836975926175,0.528,0.03,0.7327685770396254,0.55,0.043,0.6883460388186825,0.732,0.234,0.6889556947327244,0.684,0.177
29,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,108.98505160075216,0.1292062086918614,2.192747698260054,0.521,0.023,2.158266845851411,0.525,0.018,0.6883886617802994,0.78,0.282,0.6889510164277881,0.755,0.248
30,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,93.53668531864524,0.1090786910676235,1.4446889311728763,0.647,0.149,1.5203675275529334,0.644,0.137,0.6893204614211532,0.759,0.261,0.689678207253793,0.754,0.247
31,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.989416570141383,0.1050431126060442,0.7270302272188022,0.569,0.071,0.7298072456214075,0.547,0.04,0.6886298068658939,0.66,0.162,0.6891960464053899,0.635,0.128
32,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.068149435698244,0.1363091614937696,0.6459584237854965,0.642,0.144,0.6602568208315966,0.633,0.126,0.6877547216326918,0.777,0.279,0.6881002358588881,0.756,0.249
33,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,124.78990560362978,0.1062812452266,2.9044172454044404,0.601,0.103,3.065609513252861,0.597,0.09,0.688415106519951,0.78,0.282,0.6887718525525636,0.771,0.264
34,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1324.9359147655075,0.1118738408871979,26.39912657015615,0.646,0.148,30.153723977038645,0.624,0.117,0.6892133425586089,0.782,0.284,0.6895395156561291,0.758,0.251
35,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,113.59204721744683,0.1110334936070311,4.062957974858989,0.442,-0.056,4.029507566305646,0.458,-0.049,0.6886677849132067,0.778,0.28,0.68896265906428,0.741,0.234
36,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,94.64109684540472,0.1379742270919229,1.2223677823115806,0.637,0.139,1.2891689673857147,0.643,0.136,0.6889614826827226,0.759,0.261,0.6891390055852614,0.751,0.244
37,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.726075487745357,0.1105172455613032,0.6141411165620141,0.672,0.174,0.6296141834190955,0.661,0.154,0.6884052914884825,0.761,0.263,0.6888660956940874,0.718,0.211
38,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,138.65731279840944,0.1128554467890065,4.405209809459931,0.531,0.033,4.326759483481117,0.537,0.03,0.6880891255094038,0.789,0.291,0.6886004949365482,0.737,0.23
39,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,14.06838755257927,0.1193353856649128,0.860619413402427,0.463,-0.035,0.8421293160285939,0.496,-0.011,0.6877894544067708,0.769,0.271,0.6883735519949142,0.73,0.223
40,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.832406111742907,0.1186494103885478,0.6023759768821848,0.698,0.2,0.6270306587436013,0.673,0.166,0.6884007903904479,0.744,0.246,0.6889209901422848,0.71,0.203
41,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.254106006146523,0.1199070109475735,0.7112393225467655,0.556,0.058,0.7199612130395406,0.547,0.04,0.6884180694970364,0.638,0.14,0.6889406029028812,0.611,0.104
42,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,23.450054680907424,0.1280257817196684,0.6603863853506462,0.637,0.139,0.6823040800112364,0.629,0.122,0.6871580771302173,0.757,0.259,0.6877516131414645,0.709,0.202
43,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,124.9534612615793,0.1404569156016957,1.8055626837797396,0.667,0.169,1.8383938650033675,0.638,0.131,0.688236376921431,0.75,0.252,0.6886858866589292,0.715,0.208
44,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1071.5946181837612,0.1088943357907504,37.69148677413799,0.505,0.007,38.99007484665545,0.501,-0.006,0.6881969812143665,0.685,0.187,0.6888679220836427,0.658,0.151
45,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,28.991539289547188,0.1044312684609952,0.661304058623374,0.665,0.167,0.6665820858167667,0.655,0.148,0.690212574557729,0.737,0.239,0.690538430278994,0.704,0.197
46,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,113.59479412656484,0.1069119239756536,2.9410690300678723,0.572,0.074,2.9846055044604776,0.553,0.046,0.6891979465106328,0.761,0.263,0.6896192591505864,0.713,0.206
47,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1082.8459996157228,0.1289654757871829,43.25100145793579,0.547,0.049,47.01487926464405,0.532,0.025,0.6874954320694153,0.636,0.138,0.6881721979672137,0.608,0.101
48,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1321.4952514942208,0.1210433360255767,24.3961770134833,0.67,0.172,25.31692262377139,0.662,0.155,0.6890260272244634,0.558,0.06,0.6896000217439134,0.555,0.048
49,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1265.564971862017,0.1006505775263104,45.87601746483761,0.515,0.017,46.14676185141377,0.517,0.01,0.6884972192445864,0.769,0.271,0.6888856058904517,0.729,0.222
50,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1482.5232606943216,0.113722340355356,27.97325235254005,0.521,0.023,27.744684834416766,0.527,0.02,0.6886740672335966,0.763,0.265,0.6890512285263715,0.725,0.218
51,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,128.83865072256197,0.1114400578327235,3.357696927128233,0.583,0.085,3.27933024635509,0.576,0.069,0.6887699839142799,0.631,0.133,0.6894311196797288,0.618,0.111
52,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1193.3303155311369,0.1085632810670704,33.66558324292285,0.567,0.069,33.783542172805944,0.577,0.07,0.688701246052729,0.667,0.169,0.6891193727210317,0.649,0.142
53,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1207.80345301533,0.1227658638239432,39.04932331723626,0.598,0.1,38.24080643311629,0.606,0.099,0.6894215185418979,0.765,0.267,0.6896913600436675,0.741,0.234
54,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,133.16290266349702,0.1208010878030906,1.8553147665600345,0.655,0.157,1.8537612213214147,0.655,0.148,0.6893317638606047,0.664,0.166,0.6898954829533771,0.642,0.135
55,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,14.044626391435132,0.1080097856334805,0.5843549161894058,0.715,0.217,0.5968188799576355,0.685,0.178,0.6885699007298145,0.639,0.141,0.6891288644031408,0.62,0.113
56,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,118.3138124007278,0.1258561749010147,3.2024071689300286,0.516,0.018,3.410794866920991,0.508,0.001,0.688009175307976,0.708,0.21,0.6887149655164331,0.671,0.164
57,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,14.007793261034456,0.110481502013828,0.8806859830732356,0.501,0.003,0.874712862552619,0.518,0.011,0.6889345103493988,0.669,0.171,0.6894738061702723,0.633,0.126
58,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,104.7663581990652,0.1067276945344936,1.097736678715674,0.725,0.227,1.263279263062551,0.711,0.204,0.6878471527856284,0.764,0.266,0.6884634743971633,0.724,0.217
59,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,23.35257075852718,0.1199384831795762,0.8864167898187593,0.547,0.049,0.8752566456841526,0.551,0.044,0.6880555868826329,0.76,0.262,0.6886467592750843,0.719,0.212
60,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1396.6467522568792,0.1208719847596825,18.64977664309419,0.63,0.132,18.6069584277404,0.638,0.131,0.68952194285318,0.757,0.259,0.6897137454196325,0.755,0.248
61,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,27.519079433541787,0.1108134986155472,1.006293597941038,0.515,0.017,0.930987412393326,0.543,0.036,0.6899441198920374,0.585,0.087,0.6903859400382246,0.569,0.062
62,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,22.777975208485977,0.1065989253828472,1.0480570440657233,0.555,0.057,1.1357070025215554,0.545,0.038,0.6891596629131792,0.706,0.208,0.6895933799878353,0.667,0.16
63,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,128.28336367384753,0.105872828241001,3.390080457301345,0.589,0.091,3.5354182981856024,0.564,0.057,0.6898571147587529,0.753,0.255,0.6902367438007597,0.722,0.215
64,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,126.28566135288702,0.1072079802938438,1.7055944754772618,0.638,0.14,1.934415705564303,0.643,0.136,0.6896123150327733,0.716,0.218,0.6899419768304311,0.709,0.202
65,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,139.969862665175,0.1277447617320056,2.550689128470868,0.598,0.1,2.708925361437504,0.582,0.075,0.6892422098933932,0.772,0.274,0.6896746721919526,0.72,0.213
66,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1243.2897095461924,0.1223204293628081,24.186078382308107,0.608,0.11,24.7985573936255,0.606,0.099,0.6880850100835939,0.781,0.283,0.6885936532601695,0.743,0.236
67,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1168.2196981341938,0.1315465153838067,19.61208135046207,0.609,0.111,21.81440973159068,0.591,0.084,0.6884023896211406,0.587,0.089,0.6890075986423205,0.557,0.05
68,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,113.43590557416304,0.108457974083366,2.8602837547815017,0.603,0.105,2.9375090943330733,0.597,0.09,0.6885605469480954,0.71,0.212,0.6890664973322755,0.674,0.167
69,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,13.462610899499884,0.1572111613006488,0.6986129679304891,0.605,0.107,0.7173298321345937,0.596,0.089,0.687483844924595,0.71,0.212,0.6880222543881683,0.684,0.177
70,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1240.8415230663231,0.1337117638345701,27.647148701072474,0.6,0.102,26.18509708604904,0.605,0.098,0.6872541588501511,0.707,0.209,0.6877409986356977,0.697,0.19
71,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,10.697958638933942,0.1200154152049527,0.7192209321188807,0.576,0.078,0.7438921934487699,0.542,0.035,0.6890666614072959,0.766,0.268,0.6893878008891661,0.745,0.238
72,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.277021814247478,0.1191626768250748,0.7035654960582705,0.572,0.074,0.7289497119325159,0.546,0.039,0.6876084880143103,0.765,0.267,0.6882078550404843,0.721,0.214
73,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1143.809037137116,0.1116097746152204,16.640640158014538,0.666,0.168,18.33539782207949,0.632,0.125,0.6883780205309429,0.742,0.244,0.6888849328694818,0.698,0.191
74,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.4498493479668,0.1113802806961872,0.6765371683658241,0.563,0.065,0.676740930222807,0.574,0.067,0.6881562060348412,0.745,0.247,0.6885914958623327,0.715,0.208
75,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1524.7481792114445,0.1147609543744399,24.33467991675564,0.635,0.137,24.824590600386102,0.627,0.12,0.6881807931810515,0.666,0.168,0.6888040228854643,0.632,0.125
76,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1200.0626997351844,0.1227152199911793,27.58903207016684,0.475,-0.023,25.696436539412115,0.518,0.011,0.6877003319500906,0.783,0.285,0.6883460228674795,0.735,0.228
77,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.631385704127496,0.114697834569177,0.6387401163565454,0.644,0.146,0.6389173768357095,0.638,0.131,0.6892428454819549,0.717,0.219,0.6896495686259748,0.71,0.203
78,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,25.740667675851657,0.1303152811643751,0.9689891914614353,0.52,0.022,0.9345459821665976,0.547,0.04,0.6872542651411493,0.658,0.16,0.6880077835562063,0.632,0.125
79,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,13.26156497286824,0.1172793250101311,0.6293136779918009,0.674,0.176,0.6364152593641116,0.684,0.177,0.688524364120151,0.682,0.184,0.6888521896394433,0.647,0.14
80,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,21.608129579298232,0.1136937843089983,1.649025261202058,0.51,0.012,1.680552560878501,0.495,-0.012,0.6877153163829689,0.792,0.294,0.6882688696200718,0.749,0.242
81,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1251.3729081682084,0.1289967936212967,41.2891302695806,0.557,0.059,43.02400091864818,0.562,0.055,0.6882168757478994,0.774,0.276,0.6885847347042874,0.733,0.226
82,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,19.440314815663594,0.1130158828608685,0.6944224100411716,0.611,0.113,0.6824501490960752,0.634,0.127,0.6881176269610635,0.73,0.232,0.6885965062962246,0.696,0.189
83,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,135.0102332701519,0.1310413421617208,2.0773612996859856,0.643,0.145,2.1413962640192628,0.627,0.12,0.6879961893160264,0.797,0.299,0.6886959282915901,0.742,0.235
84,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.881161661960078,0.1145666793560283,0.7246691841402014,0.524,0.026,0.7141117593787687,0.541,0.034,0.6883146110600048,0.674,0.176,0.6888287113465578,0.65,0.143
85,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1255.3705260947954,0.1022591363004519,24.785084657519075,0.605,0.107,24.502911585983888,0.605,0.098,0.68907359574979,0.623,0.125,0.6893957011641758,0.61,0.103
86,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1386.9012779585112,0.1214196873796228,18.94853756020372,0.663,0.165,20.731127875375485,0.646,0.139,0.688970599461968,0.793,0.295,0.6893735198508623,0.745,0.238
87,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,25.16977387654276,0.127034470575765,0.9918253650101524,0.487,-0.011,0.992048255257658,0.496,-0.011,0.6885357251688584,0.767,0.269,0.6888937824591177,0.735,0.228
88,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.345523923315463,0.1233382021469952,0.7581869340258117,0.544,0.046,0.7670474474756168,0.541,0.034,0.6885539323955098,0.728,0.23,0.6889765946567101,0.702,0.195
89,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,112.74952622136855,0.1334588229103172,3.0080801449178227,0.521,0.023,2.9161168237072164,0.517,0.01,0.6886545573944188,0.554,0.056,0.6892860230146215,0.549,0.042
90,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.722556627276656,0.1179420658298469,0.7616773110303928,0.544,0.046,0.7706460940277851,0.527,0.02,0.6884719003912616,0.704,0.206,0.6890182433303922,0.68,0.173
91,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.120186457267144,0.1002095618825748,0.7023406288828693,0.559,0.061,0.7150764408287855,0.562,0.055,0.689509918738652,0.74,0.242,0.6900172230759392,0.681,0.174
92,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,12.039428785377533,0.1291165227787052,0.6583704491840281,0.618,0.12,0.6642069724247247,0.6,0.093,0.6883394682484876,0.774,0.276,0.688595997408135,0.762,0.255
93,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,21.344113374667742,0.1069324313920931,0.6281131815601532,0.661,0.163,0.6707874108502359,0.656,0.149,0.6892160916915525,0.761,0.263,0.6894812386784036,0.739,0.232
94,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.1,1.0,105.7869904354596,0.1213885231527648,2.304759981792128,0.586,0.088,2.4060587018820705,0.585,0.078,0.6879175879938677,0.766,0.268,0.6884093824763503,0.714,0.207
95,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,11.774223615884647,0.1151953413120481,0.700978634207575,0.578,0.08,0.6850261647504974,0.57,0.063,0.6891691718320518,0.776,0.278,0.6895159435900862,0.751,0.244
96,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.01,1.0,1333.748074763416,0.1193016661291499,23.38873815445669,0.601,0.103,24.27328084381669,0.596,0.089,0.6885148252850011,0.778,0.28,0.6890063809584801,0.743,0.236
97,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,24.803935732771095,0.1225853293509087,0.8142756156312455,0.569,0.071,0.8147804766509881,0.586,0.079,0.6874461983335343,0.652,0.154,0.6882328314937729,0.636,0.129
98,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,1.0,1.0,14.360877738538656,0.1082336800059572,0.7159226950481892,0.591,0.093,0.711627324634286,0.581,0.074,0.6894289099953835,0.725,0.227,0.689613924951685,0.69,0.183
99,eps2.0_lambdfl0.5_lamblr1.0,2.0,0.5,0.5,1.0,24.721524053032947,0.1073324838146988,1.0829318959563738,0.563,0.065,1.1023806247444288,0.528,0.021,0.6894086040609553,0.643,0.145,0.6897504590454848,0.639,0.132
0,eps2.0_lambdfl5.0_lamblr5.0,2.0,5.0,0.01,5.0,117.5089072123282,0.0226972982545137,1.8677535897960864,0.687,0.189,1.9984564850438329,0.669,0.162,0.692294819981363,0.744,0.246,0.6923713472132845,0.721,0.214
1,eps2.0_lambdfl5.0_lamblr5.0,2.0,5.0,0.1,5.0,11.344092120254976,0.0230953254265256,0.7432718385724576,0.534,0.036,0.7407258368036482,0.537,0.03,0.6921539455885014,0.776,0.278,0.6922360285230723,0.727,0.22
2,eps2.0_lambdfl5.0_lamblr5.0,2.0,5.0,0.01,5.0,115.5329520121153,0.0258177583785666,3.317528766396077,0.575,0.077,3.4457937021440013,0.555,0.048,0.6920405206843124,0.778,0.28,0.692118646998242,0.764,0.257
3,eps2.0_lambdfl5.0_lamblr5.0,2.0,5.0,0.1,5.0,13.520352086114755,0.0211681074750013,0.7325467723133563,0.534,0.036,0.7472925603079105,0.524,0.017,0.692436491496227,0.784,0.286,0.6925043758758418,0.749,0.242
4,eps2.0_lambdfl5.0_lamblr5.0,2.0,5.0,1.0,5.0,1.005463937726294,0.0220695086637616,0.6907201531433589,0.554,0.056,0.6892916712814249,0.575,0.068,0.6923042462649318,0.764,0.266,0.6924013135858493,0.726,0.219
5,eps2.0_lambdfl5.0_lamblr5.0,2.0,5.0,1.0,5.0,1.1920546228219628,0.0262506294839585,0.681440542008721,0.576,0.078,0.6832309162820706,0.569,0.062,0.6922516959760969,0.627,0.129,0.6923255882990625,0.608,0.101
